published_date,timestamp,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-05-13,2024-05-13 14:00:00,1105.7,1105.7,1105.7,1105.7,0.0,5.0,5528.5,0
2024-05-13,2024-05-13 15:00:00,1105.7,1105.7,1105.7,1105.7,0.0,5.0,5528.5,0
2024-05-14,2024-05-14 11:00:00,1091.1,1102.0,1091.1,1096.55,0.5,7.0,7681.3,1
2024-05-14,2024-05-14 12:00:00,1096.55,1102.0,1096.55,1102.0,0.5,7.0,7681.3,1
2024-05-14,2024-05-14 13:00:00,1102.0,1107.45,1102.0,1107.45,0.49,7.0,7681.3,1
2024-05-14,2024-05-14 14:00:00,1107.45,1112.9,1107.45,1112.9,0.49,7.0,7681.3,1
2024-05-14,2024-05-14 15:00:00,1112.9,1112.9,1091.1,1112.9,0.0,7.0,7681.3,0
2024-05-15,2024-05-15 11:00:00,1115.0,1115.0,1115.0,1115.0,0.0,5.0,5575.0,0
2024-05-15,2024-05-15 12:00:00,1115.0,1115.0,1115.0,1115.0,0.0,5.0,5575.0,0
2024-05-15,2024-05-15 13:00:00,1115.0,1115.0,1115.0,1115.0,0.0,5.0,5575.0,0
2024-05-15,2024-05-15 14:00:00,1115.0,1115.0,1115.0,1115.0,0.0,5.0,5575.0,0
2024-05-15,2024-05-15 15:00:00,1115.0,1115.0,1115.0,1115.0,0.0,5.0,5575.0,0
2024-05-16,2024-05-16 11:00:00,1115.0,1117.0,1115.0,1116.0,0.09,30.0,33480.0,1
2024-05-16,2024-05-16 12:00:00,1116.0,1117.0,1116.0,1117.0,0.09,30.0,33480.0,1
2024-05-16,2024-05-16 13:00:00,1117.0,1118.0,1117.0,1118.0,0.09,30.0,33480.0,1
2024-05-16,2024-05-16 14:00:00,1118.0,1119.0,1118.0,1119.0,0.09,30.0,33480.0,1
2024-05-16,2024-05-16 15:00:00,1119.0,1119.0,1115.0,1119.0,0.0,30.0,33480.0,0
2024-05-19,2024-05-19 11:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.0,11200.0,0
2024-05-19,2024-05-19 12:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.0,11200.0,0
2024-05-19,2024-05-19 13:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.0,11200.0,0
2024-05-19,2024-05-19 14:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.0,11200.0,0
2024-05-19,2024-05-19 15:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.0,11200.0,0
2024-05-21,2024-05-21 11:00:00,1101.0,1101.0,1101.0,1101.0,0.0,5.0,5505.0,0
2024-05-21,2024-05-21 12:00:00,1101.0,1101.0,1101.0,1101.0,0.0,5.0,5505.0,0
2024-05-21,2024-05-21 13:00:00,1101.0,1101.0,1101.0,1101.0,0.0,5.0,5505.0,0
2024-05-21,2024-05-21 14:00:00,1101.0,1101.0,1101.0,1101.0,0.0,5.0,5505.0,0
2024-05-21,2024-05-21 15:00:00,1101.0,1101.0,1101.0,1101.0,0.0,5.0,5505.0,0
2024-05-26,2024-05-26 11:00:00,1122.0,1130.5,1122.0,1126.25,0.38,13.0,14674.0,1
2024-05-26,2024-05-26 12:00:00,1126.25,1130.5,1126.25,1130.5,0.38,13.0,14674.0,1
2024-05-26,2024-05-26 13:00:00,1130.5,1134.75,1130.5,1134.75,0.38,13.0,14674.0,1
2024-05-26,2024-05-26 14:00:00,1134.75,1139.0,1134.75,1139.0,0.37,13.0,14674.0,1
2024-05-26,2024-05-26 15:00:00,1139.0,1139.0,1122.0,1139.0,0.0,13.0,14674.0,0
2024-05-27,2024-05-27 11:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-05-27,2024-05-27 12:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-05-27,2024-05-27 13:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-05-27,2024-05-27 14:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-05-27,2024-05-27 15:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-02,2024-06-02 11:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-02,2024-06-02 12:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-02,2024-06-02 13:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-02,2024-06-02 14:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-02,2024-06-02 15:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-09,2024-06-09 11:00:00,1141.0,1141.7,1130.5,1135.75,-0.46,17.0,19299.0,-1
2024-06-09,2024-06-09 12:00:00,1135.75,1135.75,1130.5,1130.5,-0.46,17.0,19299.0,-1
2024-06-09,2024-06-09 13:00:00,1130.5,1130.5,1125.25,1125.25,-0.46,17.0,19299.0,-1
2024-06-09,2024-06-09 14:00:00,1125.25,1125.25,1120.0,1120.0,-0.47,17.0,19299.0,-1
2024-06-09,2024-06-09 15:00:00,1120.0,1142.4,1120.0,1120.0,0.0,17.0,19299.0,0
2024-06-12,2024-06-12 11:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-12,2024-06-12 12:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-12,2024-06-12 13:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
